Rowid,Number_of_axles,Tollplaza_id,Tollplaza_code
3254,2,4939,PCF263A5E
3255,2,4774,PCEBE834B
3256,2,4629,PCC5E1C04
3257,2,4576,PC394C979
3258,2,4363,PC62E1338
3259,2,4019,PC63FF017
3260,2,4887,PC81776BA
3261,4,4328,PC3777B8E
3262,4,4949,PC86E9EB7
3263,4,4515,PC6A1B37B
3264,2,4149,PC99F9ABD
3265,4,4744,PC78EF0B5
3266,2,4658,PC1A58039
3267,4,4966,PC4E6422C
3268,4,4089,PC3CCA187
3269,2,4787,PC1BDA119
3270,2,4684,PCA76178F
3271,2,4345,PCAC01231
3272,2,4086,PC23E470D
3273,2,4292,PCF733A7C
3274,2,4507,PC11DCA73
3275,2,4120,PC6700C62
3276,2,4024,PC91E3A87
3277,2,4371,PC7E22FD8
3278,4,4851,PC0954183
3279,2,4273,PC0EF5BA6
3280,2,4540,PC5CAF0A7
3281,2,4973,PC9C7C18E
3282,2,4053,PC5F1CD83
3283,2,4550,PC21A1833
3284,2,4165,PC0D2B95C
3285,4,4354,PC0671DD4
3286,2,4298,PC3E474F6
3287,2,4903,PCC3BCE65
3288,2,4265,PC5B2AFFA
3289,2,4554,PC23BA77A
3290,4,4054,PC7E79FA0
3291,4,4331,PC47300D9
3292,2,4774,PCEBE834B
3293,2,4575,PC84D9FC1
3294,4,4489,PCEFF6088
3295,2,4139,PC924C594
3296,2,4605,PCEB27C63
3297,2,4526,PCCB07C68
3298,2,4901,PCE32D2F9
3299,2,5000,PCFE7F7FE
3300,2,4339,PCDE1D204
3301,2,5009,PC70886EC
3302,4,4040,PCB335328
3303,2,4281,PC2804C85
3304,2,4581,PCC347465
3305,2,4115,PCF5D4B0A
3306,2,4940,PC8AB18BE
3307,4,4846,PCBABD060
3308,2,4621,PC9FB4E82
3309,2,4601,PCC932802
3310,2,4752,PC99A4177
3311,2,4722,PC035B71E
3312,4,4621,PC9FB4E82
3313,2,4714,PC9B747F8
3314,2,4078,PC8473A64
3315,4,4810,PC2CA4087
3316,2,4335,PC76935F9
3317,4,4623,PCAA67227
3318,2,4516,PCF7F25B7
3319,2,4344,PC417B8DF
3320,2,4639,PC879E7AB
3321,2,4449,PCAACD453
3322,2,4286,PC12BE494
3323,4,4742,PC05B8749
3324,2,4879,PCC90A061
3325,4,4878,PC08F56A1
3326,2,4722,PC035B71E
3327,2,4134,PC767BBB2
3328,2,4111,PC07F012A
3329,2,4971,PC0BD172F
3330,2,4381,PC9DD9DCD
3331,2,4334,PCCB383F8
3332,4,4292,PCF733A7C
3333,4,4249,PC6D2FAD0
3334,2,4393,PC93CE517
3335,2,4803,PC2BBEEDC
3336,2,4739,PC07289CF
3337,2,4410,PC6EFC03B
3338,4,4880,PC5A27CDE
3339,4,4167,PC8453073
3340,2,4351,PC4E572D8
3341,2,4194,PC96AD1EB
3342,2,4033,PC783B5FC
3343,2,4611,PC2EBEAB9
3344,4,4661,PC1585DF2
3345,2,4912,PC526B1EC
3346,2,4818,PCF243BF3
3347,2,4120,PC6700C62
3348,4,4935,PC327D635
3349,2,4094,PC53A52CB
3350,4,4274,PC88EA64E
3351,4,4212,PC422A6D1
3352,2,4608,PCACD1BEE
3353,2,4631,PCFFF6463
3354,2,4932,PC46C4A27
3355,2,4146,PCF91266E
3356,2,4072,PC69F3F14
3357,2,4562,PC4C95CA2
3358,2,4676,PC9798721
3359,2,4868,PC647292C
3360,2,4248,PC45EBEBC
3361,2,4412,PC821BC98
3362,2,4239,PCA185B1A
3363,2,4907,PCCEEF65A
3364,2,4508,PC385C6E7
3365,2,4565,PC388BB83
3366,2,4982,PC384779E
3367,2,4617,PC7758F89
3368,4,4707,PC98F856D
3369,2,4029,PCE319335
3370,2,4619,PC2EFBBE0
3371,2,4055,PCA06B2F1
3372,2,4091,PC2E099B4
3373,2,4338,PC6203962
3374,2,4527,PC59A0CB2
3375,2,4421,PCED2DB6F
3376,4,4593,PC3863F6A
3377,2,4625,PC186BCA8
3378,2,4033,PC783B5FC
3379,4,4589,PC1477DC9
3380,2,4878,PC08F56A1
3381,4,4771,PC71FE98A
3382,2,4088,PC14008D5
3383,4,4764,PCF6B0D12
3384,2,4335,PC76935F9
3385,2,4965,PCA0BAE0F
3386,2,4931,PC3D30AD0
3387,2,4897,PCAB2FA02
3388,4,4676,PC9798721
3389,4,4695,PC4A5D62F
3390,2,4380,PC905B5D4
3391,2,4172,PC1A43FB7
3392,2,4726,PCF6540C0
3393,2,4578,PC90D44D0
3394,2,4723,PC20BD6E6
3395,2,5008,PC48D61BB
3396,4,4422,PCF514246
3397,4,4853,PC214FB8E
3398,2,4142,PC7ACFF7C
3399,2,4095,PC3E1512A
3400,4,4811,PCBF83C7A
3401,2,4080,PCBE7E15B
3402,4,4220,PC02FEF7D
3403,2,4379,PC87C8BC4
3404,2,4047,PC6D105CF
3405,2,4725,PCB905D54
3406,4,4468,PC040ADB3
3407,2,4371,PC7E22FD8
3408,4,4774,PCEBE834B
3409,4,4244,PC9F3C86B
3410,2,4969,PCBBB9730
3411,2,4813,PCACF7982
3412,2,4278,PC4847214
3413,4,4797,PCE2D63A7
3414,2,4259,PCBB65EF4
3415,2,4002,PCED7D2DE
3416,2,4191,PCCC28F87
3417,4,4007,PCDF9F773
3418,2,4313,PC6D0FC31
3419,2,4475,PCCC0D001
3420,2,4283,PC953B572
3421,2,4464,PC7C8FDDB
3422,2,4562,PC4C95CA2
3423,2,4084,PC71D433F
3424,2,4430,PC52EA95D
3425,2,4716,PCFCB0018
3426,4,4369,PCD5CBB82
3427,4,4291,PCD411AEF
3428,2,4835,PC4645718
3429,4,4603,PC485BE5B
3430,2,4355,PC0EF761B
3431,2,4559,PC93AAEC9
3432,2,4921,PCA70760B
3433,2,4792,PC3E35002
3434,2,4573,PC4D8469D
3435,2,4406,PC7A54E18
3436,2,4118,PCC1A733C
3437,2,4929,PC9E503B6
3438,2,4332,PC3B258E9
3439,2,4415,PC5E202FC
3440,4,4831,PC0EC3E54
3441,2,4220,PC02FEF7D
3442,2,4273,PC0EF5BA6
3443,2,4250,PCC695DB0
3444,2,4499,PC1EEDA04
3445,2,4635,PC3C8B99E
3446,4,4481,PC30AAE76
3447,2,4715,PCFA0E4C0
3448,2,4157,PC7305E43
3449,2,4440,PCBE1B45D
3450,2,4271,PC28E44E2
3451,2,4749,PC65C93B7
3452,2,4380,PC905B5D4
3453,2,5001,PC264C595
3454,2,4574,PCC1F6F13
3455,2,4860,PCF4A2DA9
3456,4,4814,PCAFD913A
3457,2,4848,PCF0FC9B2
3458,2,4115,PCF5D4B0A
3459,4,4650,PC544AE70
3460,4,4813,PCACF7982
3461,4,4371,PC7E22FD8
3462,2,4827,PC7D68CD9
3463,2,4606,PC0C535B6
3464,2,4525,PCF64B519
3465,2,4380,PC905B5D4
3466,4,4640,PCC993FB3
3467,4,4287,PC421D5F3
3468,2,4412,PC821BC98
3469,2,4124,PC3338D42
3470,2,4485,PC99A12E9
3471,2,4849,PCF764517
3472,2,4569,PC20129F9
3473,2,4160,PC6DC0ACF
3474,2,4373,PC8806694
3475,4,4117,PCEB6517A
3476,2,4104,PC0A63844
3477,2,4184,PC43A5E42
3478,2,4482,PCB6A16D7
3479,2,4284,PC0DB49FD
3480,2,4055,PCA06B2F1
3481,2,4529,PC3FAA264
3482,2,4844,PCC48E3A8
3483,4,4740,PC04EDDB4
3484,2,4654,PCBA5D8AB
3485,2,4701,PCD5F2808
3486,4,4275,PC1DA31F7
3487,4,4912,PC526B1EC
3488,2,4511,PCFBEFA9E
3489,2,4895,PC37F171A
3490,2,4038,PC77889B3
3491,4,4355,PC0EF761B
3492,2,4691,PCFAB001F
3493,4,4713,PCD4A1214
3494,2,4822,PCD1EB220
3495,2,4672,PC03AE86F
3496,4,4077,PCF40C389
3497,2,4541,PCC6A4CD8
3498,2,4487,PCA92F2BD
3499,2,4717,PC44877F1
3500,2,5006,PC7A260F1
3501,2,4209,PC494D54E
3502,2,4321,PC591BDF7
3503,4,4129,PCA6127FF
3504,4,4394,PCD3A817A
3505,2,4581,PCC347465
3506,2,4728,PC07BF95F
3507,4,4598,PC5526A36
3508,2,4042,PC5D4DE09
3509,2,4575,PC84D9FC1
3510,2,4979,PC6F36B7A
3511,4,4886,PC4D892D7
3512,4,4198,PCB0994D1
3513,4,5007,PC869BDE8
3514,2,4956,PCB7040B7
3515,2,4212,PC422A6D1
3516,2,4800,PCA4DF48A
3517,2,4846,PCBABD060
3518,2,4327,PC16F59EC
3519,2,4592,PC627AA14
3520,4,4315,PC6E0962A
3521,2,4081,PCC825DB2
3522,2,4926,PCCBCFEDE
3523,4,4064,PC0B32B5B
3524,2,4917,PCD8C66B1
3525,2,4733,PC797AEBF
3526,2,4887,PC81776BA
3527,2,4197,PCE32ED40
3528,2,4787,PC1BDA119
3529,2,4291,PCD411AEF
3530,2,4413,PC6C88C27
3531,2,4966,PC4E6422C
3532,2,4871,PC397AFA3
3533,2,4941,PCA6403C1
3534,2,4452,PC8C7C5D7
3535,2,4548,PC4486317
3536,2,4232,PC4156AD5
3537,2,4135,PCC943ECD
3538,4,4602,PC0D3474E
3539,2,4662,PCB2463CF
3540,4,4600,PCB99E8F9
3541,2,4772,PC7368097
3542,2,4128,PCC0E7E2A
3543,2,4462,PCE29AA1A
3544,2,4102,PC8C9B099
3545,4,4371,PC7E22FD8
3546,2,4715,PCFA0E4C0
3547,4,4770,PC9082A17
3548,2,4873,PCE01E4DF
3549,4,4680,PCC422F4D
3550,4,4443,PCC139BD8
3551,2,4978,PCF0B5E85
3552,4,4203,PC5295A46
3553,4,4218,PC8DF4919
3554,2,5007,PC869BDE8
3555,2,4878,PC08F56A1
3556,2,4057,PC4B0DCD2
3557,2,4923,PC8A7A22A
3558,2,4243,PCC4F7DCE
3559,2,4498,PCA770E5A
3560,4,4060,PC481C9F9
3561,2,4087,PC2C1DA2A
3562,2,4525,PCF64B519
3563,2,4853,PC214FB8E
3564,2,4521,PCD2C9ECF
3565,2,4976,PC5149039
3566,2,4192,PC74F6341
3567,4,4662,PCB2463CF
3568,2,5000,PCFE7F7FE
3569,2,4735,PC2294422
3570,2,4590,PC912F5CB
3571,2,4695,PC4A5D62F
3572,2,4572,PCC9756B2
3573,2,4402,PC85224D1
3574,2,4739,PC07289CF
3575,2,4831,PC0EC3E54
3576,4,4838,PCEECD973
3577,4,4430,PC52EA95D
3578,2,4560,PC5030572
3579,2,4037,PC0A50259
3580,4,4360,PC084F676
3581,2,4489,PCEFF6088
3582,2,4002,PCED7D2DE
3583,2,4330,PCBD023A3
3584,2,4225,PCC1ED0C5
3585,2,5008,PC48D61BB
3586,4,4923,PC8A7A22A
3587,2,4057,PC4B0DCD2
3588,2,4479,PCCA36E4D
3589,2,4839,PCA0290AD
3590,2,4681,PCBEB4D23
3591,2,4168,PCBC064F8
3592,2,4381,PC9DD9DCD
3593,2,4554,PC23BA77A
3594,2,4645,PC14FBE4A
3595,4,4731,PCFFC2992
3596,2,4167,PC8453073
3597,4,4264,PC9DFEBB0
3598,2,4746,PC0514825
3599,2,4353,PC79BCF60
3600,2,4734,PCE4C5D8E
3601,2,4206,PCAC34A40
3602,2,4791,PC517992F
3603,2,4906,PC3D58C5E
3604,2,4942,PCD51A740
3605,2,4229,PCD0DDD3D
3606,2,4824,PCFEADFE6
3607,4,4467,PCF5E0389
3608,4,4150,PCC8441A8
3609,2,5000,PCFE7F7FE
3610,2,4609,PC1551C8E
3611,2,4394,PCD3A817A
3612,2,4576,PC394C979
3613,2,4031,PC0214185
3614,2,4876,PCDFCFF53
3615,4,4405,PC70CA955
3616,4,4209,PC494D54E
3617,2,4417,PC208F9BB
3618,2,4526,PCCB07C68
3619,2,4710,PCE17C964
3620,2,4501,PC5D41947
3621,2,4048,PC1FE6483
3622,4,4807,PCAFC45DA
3623,4,4086,PC23E470D
3624,4,4252,PCA32686D
3625,2,4930,PC22F748B
3626,4,4570,PCAE45EC0
3627,2,4436,PC0CF9451
3628,2,4997,PC8111910
3629,4,4574,PCC1F6F13
3630,2,4238,PCE0A2A2F
3631,4,4521,PCD2C9ECF
3632,2,4416,PC546F252
3633,2,4907,PCCEEF65A
3634,2,4302,PCBA83119
3635,2,4454,PC94C0945
3636,2,4893,PC3743587
3637,2,4734,PCE4C5D8E
3638,2,4153,PC88C655C
3639,2,4819,PC454F09B
3640,2,4263,PCD6DBA1D
3641,4,4597,PCBDB8BB6
3642,2,4722,PC035B71E
3643,4,4279,PCCA817EB
3644,4,4253,PC82A16E6
3645,2,4660,PCB86D2E1
3646,4,4809,PCAD363FC
3647,2,4089,PC3CCA187
3648,2,4902,PC425C6EC
3649,2,4771,PC71FE98A
3650,2,4506,PCB24B68E
3651,2,4895,PC37F171A
3652,4,4977,PCB077F18
3653,2,4985,PCCA71D2C
3654,2,4953,PC1E2B07E
3655,2,4504,PC461DCD3
3656,2,4941,PCA6403C1
3657,2,4935,PC327D635
3658,2,5001,PC264C595
3659,2,4709,PCC8C7059
3660,2,4486,PC3AF69A3
3661,4,4915,PC86B0D7B
3662,2,4873,PCE01E4DF
3663,2,4424,PC51E7EF8
3664,2,4543,PC74F5EBA
3665,2,4318,PCAD89FE3
3666,2,4821,PC67D349A
3667,2,4468,PC040ADB3
3668,2,4247,PCEE69498
3669,2,4671,PCCAAFB48
3670,2,4333,PCCCAD2AC
3671,4,4179,PC5738A82
3672,4,4660,PCB86D2E1
3673,2,4793,PCD8E3CCB
3674,2,4795,PC7EE2DCF
3675,4,4830,PC12EEFE0
3676,2,4693,PCB4CDDA5
3677,2,4380,PC905B5D4
3678,2,4580,PC48664B7
3679,2,4913,PC685427C
3680,2,4652,PC74A3585
3681,2,4872,PC5B45CE7
3682,2,4310,PCC08F8BB
3683,2,4021,PC851E565
3684,2,4941,PCA6403C1
3685,4,4363,PC62E1338
3686,2,4977,PCB077F18
3687,2,4989,PC7D7AE48
3688,2,4869,PCF775FA6
3689,2,4978,PCF0B5E85
3690,2,4320,PC40C93B0
3691,2,4341,PC1E10EC3
3692,2,4594,PC59414DA
3693,2,4869,PCF775FA6
3694,2,4229,PCD0DDD3D
3695,2,4936,PC7157CF3
3696,2,4735,PC2294422
3697,2,4559,PC93AAEC9
3698,2,4779,PCC8FE9C6
3699,2,4097,PCB1B5BEC
3700,2,4797,PCE2D63A7
3701,2,4038,PC77889B3
3702,4,4759,PC4A6C6D9
3703,2,4047,PC6D105CF
3704,4,4327,PC16F59EC
3705,2,4751,PCD33B3C9
3706,2,4121,PCEC57A8E
3707,2,4096,PCFA4F864
3708,2,4899,PC4967767
3709,4,4189,PC7655FC1
3710,2,4688,PCCB4C86D
3711,2,4335,PC76935F9
3712,4,4131,PC4C9B108
3713,4,4032,PC578F087
3714,2,4676,PC9798721
3715,2,4822,PCD1EB220
3716,2,4586,PC4A40D50
3717,2,4973,PC9C7C18E
3718,2,4984,PCBABF130
3719,2,4283,PC953B572
3720,2,4296,PCA24C1E1
3721,2,4169,PC2890582
3722,2,4101,PCCC8F243
3723,2,4577,PC8FE0901
3724,2,4897,PCAB2FA02
3725,2,4202,PC65AA714
3726,2,4682,PCBB02F92
3727,2,4899,PC4967767
3728,2,4374,PCC321538
3729,4,4015,PC524833E
3730,2,4994,PC09C5F59
3731,2,4131,PC4C9B108
3732,2,4025,PC5ABB8E4
3733,4,4433,PC1DEB043
3734,2,4366,PC09D71DF
3735,4,4530,PCA33A9A8
3736,2,4224,PCD83983A
3737,2,4297,PCDE89544
3738,2,4254,PC0C0EE22
3739,2,4970,PCA154C84
3740,2,4844,PCC48E3A8
3741,4,4746,PC0514825
3742,2,4252,PCA32686D
3743,2,4749,PC65C93B7
3744,2,4560,PC5030572
3745,4,4495,PC210A754
3746,2,4876,PCDFCFF53
3747,4,4385,PC148C815
3748,4,4213,PCDD316EB
3749,2,4169,PC2890582
3750,2,4384,PC59A33DE
3751,4,4941,PCA6403C1
3752,4,4465,PCA227C6B
3753,2,4187,PCF8D98DC
3754,2,4101,PCCC8F243
3755,2,4327,PC16F59EC
3756,4,4262,PCCB12F8C
3757,2,4368,PC909A324
3758,2,4514,PC374C341
3759,2,4646,PC3F8C42B
3760,2,4519,PC92A6471
3761,4,4232,PC4156AD5
3762,2,4539,PC684859B
3763,2,4460,PCDF04952
3764,2,4366,PC09D71DF
3765,2,4589,PC1477DC9
3766,2,4150,PCC8441A8
3767,2,4906,PC3D58C5E
3768,2,4287,PC421D5F3
3769,2,4505,PCEF64195
3770,2,4762,PC1A3D20B
3771,2,4668,PCBB055C6
3772,2,4414,PC40BD0F3
3773,2,4535,PC1BC7FA5
3774,4,4807,PCAFC45DA
3775,4,4084,PC71D433F
3776,2,4884,PC3FB1BB6
3777,4,4492,PC0BF2899
3778,2,4063,PC7667A3E
3779,2,4459,PCD9CAD56
3780,2,4128,PCC0E7E2A
3781,2,5007,PC869BDE8
3782,2,4494,PC1592ACA
3783,4,4813,PCACF7982
3784,4,4714,PC9B747F8
3785,4,4938,PC6C57ED3
3786,2,4265,PC5B2AFFA
3787,2,4346,PCA35B156
3788,2,4874,PC9F481D4
3789,4,4005,PCB3DF742
3790,2,4683,PC96978C6
3791,2,4777,PCB1132AC
3792,2,4627,PCA965149
3793,2,4105,PC43919D1
3794,2,4168,PCBC064F8
3795,2,4670,PC2BE6D87
3796,4,4842,PC16F5A24
3797,2,4771,PC71FE98A
3798,2,4909,PCDED6F20
3799,2,4108,PC7C55512
3800,2,4869,PCF775FA6
3801,2,4568,PCA8A783A
3802,2,4045,PCE952492
3803,2,4848,PCF0FC9B2
3804,2,4574,PCC1F6F13
3805,2,4805,PC1A161AA
3806,2,4820,PCC30C735
3807,4,4826,PCE1DDBB4
3808,4,4466,PC6E93A05
3809,4,4382,PCB7341F4
3810,2,4899,PC4967767
3811,2,4899,PC4967767
3812,2,4302,PCBA83119
3813,4,4313,PC6D0FC31
3814,2,4136,PCA579A65
3815,2,4349,PC5AB6779
3816,2,4870,PC65485BB
3817,2,4397,PCB070250
3818,4,4125,PC8AAEF51
3819,2,4734,PCE4C5D8E
3820,2,4410,PC6EFC03B
3821,2,4859,PC685B3B1
3822,2,4647,PCDD56814
3823,4,4126,PC74CE451
3824,2,4692,PC1CDFCF6
3825,2,4556,PC18C31F6
3826,2,4714,PC9B747F8
3827,2,4107,PC7607A5D
3828,4,4184,PC43A5E42
3829,2,4968,PC251D4C1
3830,2,4051,PC3B970F2
3831,2,4661,PC1585DF2
3832,4,4445,PC796A888
3833,2,4426,PCC0E943C
3834,2,4098,PC89C0554
3835,2,4733,PC797AEBF
3836,2,4428,PCB616FAD
3837,2,4394,PCD3A817A
3838,2,4042,PC5D4DE09
3839,2,4354,PC0671DD4
3840,2,4924,PCE3427C5
3841,2,4618,PC8F4AF85
3842,2,4996,PC6A4F55F
3843,2,4884,PC3FB1BB6
3844,2,4374,PCC321538
3845,2,4869,PCF775FA6
3846,4,4187,PCF8D98DC
3847,2,4457,PCFBF2259
3848,2,4346,PCA35B156
3849,4,4466,PC6E93A05
3850,2,4334,PCCB383F8
3851,4,4019,PC63FF017
3852,2,4736,PC6A65941
3853,2,4586,PC4A40D50
3854,4,4072,PC69F3F14
3855,2,4535,PC1BC7FA5
3856,2,4192,PC74F6341
3857,2,4994,PC09C5F59
3858,2,4291,PCD411AEF
3859,2,4265,PC5B2AFFA
3860,2,4731,PCFFC2992
3861,2,4036,PCE6CC50C
3862,2,4505,PCEF64195
3863,2,4371,PC7E22FD8
3864,4,4236,PC5212DD0
3865,2,4341,PC1E10EC3
3866,2,4506,PCB24B68E
3867,2,4628,PC34C1DCB
3868,2,4900,PCFE8B604
3869,2,4197,PCE32ED40
3870,2,4615,PC1ECBA39
3871,2,4298,PC3E474F6
3872,2,4546,PCEF3EBBC
3873,2,4801,PC119E3A6
3874,2,4278,PC4847214
3875,4,4931,PC3D30AD0
3876,2,4750,PCD987A9D
3877,4,4990,PCFE28E92
3878,2,4833,PC71A1452
3879,2,4425,PC41B834E
3880,2,4035,PC1B1D964
3881,2,4102,PC8C9B099
3882,2,4362,PC670999C
3883,4,4641,PCAA9F518
3884,2,4335,PC76935F9
3885,2,4394,PCD3A817A
3886,2,4668,PCBB055C6
3887,2,4797,PCE2D63A7
3888,2,4791,PC517992F
3889,2,4517,PC9AF321D
3890,2,4488,PC19D06B0
3891,2,4525,PCF64B519
3892,2,4732,PCD83DE25
3893,2,4101,PCCC8F243
3894,2,4870,PC65485BB
3895,4,4579,PC926F0A9
3896,2,4290,PC84E8CEF
3897,2,4849,PCF764517
3898,2,4701,PCD5F2808
3899,2,4773,PCE62BBA9
3900,2,4014,PCF14D1E3
3901,2,4541,PCC6A4CD8
3902,2,4391,PCCFD9AB6
3903,2,4902,PC425C6EC
3904,2,4421,PCED2DB6F
3905,2,4748,PCF2ECD29
3906,4,4562,PC4C95CA2
3907,2,4687,PC52E7369
3908,2,4804,PC68484C6
3909,2,4617,PC7758F89
3910,4,4402,PC85224D1
3911,4,4076,PC47B8825
3912,4,4491,PCA52F720
3913,2,4202,PC65AA714
3914,2,4325,PC8FC83B3
3915,2,4380,PC905B5D4
3916,2,4433,PC1DEB043
3917,2,4435,PC3E78C17
3918,4,4647,PCDD56814
3919,2,4661,PC1585DF2
3920,4,4344,PC417B8DF
3921,2,4598,PC5526A36
3922,4,4833,PC71A1452
3923,2,4739,PC07289CF
3924,2,4646,PC3F8C42B
3925,2,4768,PC7BEFC3B
3926,2,4887,PC81776BA
3927,4,4143,PC5F47DCF
3928,2,4804,PC68484C6
3929,2,4166,PCE450C55
3930,2,4670,PC2BE6D87
3931,2,4919,PC7A3A5CF
3932,4,4260,PC1A4796C
3933,2,4249,PC6D2FAD0
3934,2,4893,PC3743587
3935,2,4482,PCB6A16D7
3936,2,4681,PCBEB4D23
3937,2,4972,PCC51AD39
3938,4,4000,PC69C7DF3
3939,2,4078,PC8473A64
3940,4,4865,PCCACA741
3941,2,4656,PC63844BC
3942,2,4844,PCC48E3A8
3943,4,4079,PCF1366ED
3944,4,4328,PC3777B8E
3945,2,4155,PC9042B3F
3946,2,4932,PC46C4A27
3947,2,4297,PCDE89544
3948,2,4845,PCEEC0DB3
3949,2,4435,PC3E78C17
3950,2,4298,PC3E474F6
3951,2,4738,PC06E9A80
3952,2,4873,PCE01E4DF
3953,2,4187,PCF8D98DC
3954,2,4081,PCC825DB2
3955,2,4207,PC76EDF79
3956,2,4677,PCA9D6EEE
3957,2,4496,PC3FD65C8
3958,4,4132,PC8E2A7E0
3959,2,4226,PCDC5C9E2
3960,2,4606,PC0C535B6
3961,2,4846,PCBABD060
3962,2,4840,PC49BFB36
3963,2,4839,PCA0290AD
3964,2,4031,PC0214185
3965,2,4732,PCD83DE25
3966,2,4621,PC9FB4E82
3967,2,4673,PC66E7418
3968,2,4291,PCD411AEF
3969,2,4822,PCD1EB220
3970,2,4613,PCEBBFFB5
3971,2,4494,PC1592ACA
3972,2,4117,PCEB6517A
3973,2,4148,PCDFBBEBB
3974,2,4440,PCBE1B45D
3975,4,4857,PC59F4E22
3976,2,4044,PC3546931
3977,4,4159,PC5631507
3978,2,4722,PC035B71E
3979,4,4882,PC8616CD8
3980,2,4784,PCDB42B34
3981,2,4313,PC6D0FC31
3982,2,4821,PC67D349A
3983,2,4002,PCED7D2DE
3984,4,4462,PCE29AA1A
3985,2,4881,PCDE20E6F
3986,2,4025,PC5ABB8E4
3987,2,4221,PC90AAFDA
3988,2,4935,PC327D635
3989,2,4947,PCE4A44BE
3990,2,4268,PC6CC51DA
3991,2,4676,PC9798721
3992,2,4320,PC40C93B0
3993,4,4505,PCEF64195
3994,2,4375,PCAE085FE
3995,2,4971,PC0BD172F
3996,2,4291,PCD411AEF
3997,2,4043,PC134F258
3998,2,4166,PCE450C55
3999,2,4512,PC4B1BAF3
4000,2,4180,PC250A90D
4001,2,4782,PC6802C08
4002,2,4089,PC3CCA187
4003,2,4061,PC3A63A79
4004,2,4622,PCF31BD97
4005,2,4401,PC0606D6A
4006,2,4871,PC397AFA3
4007,2,4277,PC010D2A9
4008,2,4867,PC5A6D86E
4009,4,4520,PC8140983
4010,4,4354,PC0671DD4
4011,2,4643,PC6713209
4012,2,4983,PCC3E4ADA
4013,4,4929,PC9E503B6
4014,2,4528,PC1269226
4015,2,4449,PCAACD453
4016,2,4199,PC7CCC47B
4017,4,4910,PC75BC2DF
4018,2,4709,PCC8C7059
4019,2,4522,PC0A326BE
4020,2,4355,PC0EF761B
4021,2,4145,PC5FBE4B8
4022,2,4667,PCD540B2F
4023,2,4389,PC7688C61
4024,2,4034,PCFC754C7
4025,2,4253,PC82A16E6
4026,4,4147,PC4D2C5A7
4027,2,5004,PC2111CF9
4028,2,4901,PCE32D2F9
4029,2,4828,PCF712D1A
4030,2,4706,PCD8D5094
4031,2,4633,PC974552B
4032,4,4751,PCD33B3C9
4033,2,4259,PCBB65EF4
4034,4,4737,PCED7EAFE
4035,4,4406,PC7A54E18
4036,4,4739,PC07289CF
4037,2,4445,PC796A888
4038,2,4218,PC8DF4919
4039,2,4994,PC09C5F59
4040,2,4503,PC69DE15C
4041,2,4367,PC8D90EF0
4042,2,4525,PCF64B519
4043,2,4458,PCECEBBFA
4044,4,4806,PC8A8EA51
4045,2,4707,PC98F856D
4046,2,4071,PCDBBCB68
4047,2,4910,PC75BC2DF
4048,2,4973,PC9C7C18E
4049,2,4125,PC8AAEF51
4050,2,4010,PC3A7AACB
4051,2,4309,PC5E92F61
4052,2,4518,PCC7B407A
4053,2,4079,PCF1366ED
4054,2,4452,PC8C7C5D7
4055,2,4334,PCCB383F8
4056,2,4379,PC87C8BC4
4057,2,4690,PC45CC19A
4058,2,4122,PC8ED616E
4059,4,4377,PC4AC8EAD
4060,2,4830,PC12EEFE0
4061,2,4740,PC04EDDB4
4062,2,4341,PC1E10EC3
4063,2,4729,PC5170BF4
4064,2,4866,PC3137434
4065,4,4266,PC39B17A9
4066,4,4964,PC52C0F45
4067,2,4248,PC45EBEBC
4068,2,4670,PC2BE6D87
4069,2,4299,PCAD3B9BC
4070,4,4580,PC48664B7
4071,2,4170,PC8CA1B15
4072,4,4269,PCC7106FF
4073,2,4627,PCA965149
4074,2,4771,PC71FE98A
4075,2,4973,PC9C7C18E
4076,2,4429,PC65E7991
4077,4,4433,PC1DEB043
4078,2,4218,PC8DF4919
4079,2,4180,PC250A90D
4080,2,4079,PCF1366ED
4081,2,4949,PC86E9EB7
4082,4,4402,PC85224D1
4083,4,4905,PCE1EA438
4084,2,4618,PC8F4AF85
4085,2,4364,PCB33ACE8
4086,2,4086,PC23E470D
4087,4,4930,PC22F748B
4088,2,4333,PCCCAD2AC
4089,2,4542,PC3E57E3D
4090,2,4018,PCCB2657A
4091,2,4651,PC12D9486
4092,4,4323,PC1D9ADA9
4093,2,4943,PC0A5DC1F
4094,2,4483,PC7F7FFF0
4095,4,4118,PCC1A733C
4096,2,4658,PC1A58039
4097,2,4431,PC3A23C14
4098,4,4521,PCD2C9ECF
4099,2,4763,PCC62D342
4100,4,4394,PCD3A817A
4101,2,4849,PCF764517
4102,4,4068,PC55432DA
4103,2,4048,PC1FE6483
4104,4,4247,PCEE69498
4105,2,4381,PC9DD9DCD
4106,2,4271,PC28E44E2
4107,2,4148,PCDFBBEBB
4108,2,4168,PCBC064F8
4109,4,4881,PCDE20E6F
4110,2,4590,PC912F5CB
4111,4,4364,PCB33ACE8
4112,2,4049,PC4779D38
4113,2,4730,PC7DC0964
4114,2,4678,PCD175301
4115,2,4927,PC2D22627
4116,2,4143,PC5F47DCF
4117,2,4315,PC6E0962A
4118,4,4240,PC72FE04B
4119,2,4978,PCF0B5E85
4120,2,4159,PC5631507
4121,4,4323,PC1D9ADA9
4122,4,4727,PC52E71B8
4123,2,4138,PC79E328A
