Rowid,Payment_type,Vehicle_code
6178,PTC,VC965
6179,PTC,VC965
6180,PTC,VCB43
6181,PTP,VC965
6182,PTP,VC965
6183,PTP,VC965
6184,PTE,VC965
6185,PTC,VC965
6186,PTE,VCB43
6187,PTC,VC965
6188,PTP,VC965
6189,PTE,VC965
6190,PTE,VC965
6191,PTC,VCB43
6192,PTE,VCB43
6193,PTC,VCD2F
6194,PTE,VC965
6195,PTE,VC965
6196,PTE,VCB43
6197,PTE,VCB43
6198,PTP,VC965
6199,PTC,VC965
6200,PTC,VC965
6201,PTC,VC965
6202,PTP,VC965
6203,PTP,VC965
6204,PTP,VC965
6205,PTP,VC965
6206,PTC,VC965
6207,PTC,VC965
6208,PTC,VCD2F
6209,PTC,VC965
6210,PTE,VC965
6211,PTP,VC965
6212,PTP,VC965
6213,PTC,VCB43
6214,PTC,VCD2F
6215,PTE,VCD2F
6216,PTP,VC965
6217,PTE,VC965
6218,PTC,VC965
6219,PTE,VC965
6220,PTE,VCB43
6221,PTC,VC965
6222,PTE,VCB43
6223,PTC,VCD2F
6224,PTE,VC965
6225,PTP,VCB43
6226,PTE,VC965
6227,PTC,VC965
6228,PTP,VC965
6229,PTC,VC965
6230,PTP,VC965
6231,PTE,VC965
6232,PTP,VCB43
6233,PTP,VCB43
6234,PTC,VC965
6235,PTC,VC965
6236,PTC,VC965
6237,PTC,VCD2F
6238,PTP,VC965
6239,PTC,VCB43
6240,PTC,VC965
6241,PTC,VC965
6242,PTE,VC965
6243,PTP,VC965
6244,PTP,VC965
6245,PTE,VC965
6246,PTC,VC965
6247,PTC,VC965
6248,PTC,VC965
6249,PTP,VC965
6250,PTE,VC965
6251,PTE,VC965
6252,PTP,VC965
6253,PTE,VCB43
6254,PTP,VC965
6255,PTE,VCB43
6256,PTC,VC965
6257,PTP,VC965
6258,PTE,VCB43
6259,PTE,VCB43
6260,PTP,VCB43
6261,PTC,VC965
6262,PTC,VCB43
6263,PTE,VC965
6264,PTP,VCB43
6265,PTP,VCB43
6266,PTE,VC965
6267,PTP,VC965
6268,PTC,VC965
6269,PTE,VC965
6270,PTC,VCD2F
6271,PTC,VC965
6272,PTC,VCB43
6273,PTC,VCD2F
6274,PTE,VC965
6275,PTE,VCB43
6276,PTC,VCB43
6277,PTP,VCB43
6278,PTC,VCD2F
6279,PTP,VC965
6280,PTE,VC965
6281,PTC,VC965
6282,PTE,VC965
6283,PTP,VC965
6284,PTE,VC965
6285,PTC,VCD2F
6286,PTC,VCD2F
6287,PTP,VC965
6288,PTP,VC965
6289,PTP,VC965
6290,PTC,VC965
6291,PTE,VC965
6292,PTC,VC965
6293,PTC,VC965
6294,PTP,VC965
6295,PTC,VC965
6296,PTC,VCD2F
6297,PTP,VC965
6298,PTE,VCB43
6299,PTC,VCB43
6300,PTE,VC965
6301,PTP,VC965
6302,PTE,VCD2F
6303,PTC,VC965
6304,PTE,VC965
6305,PTP,VC965
6306,PTE,VCB43
6307,PTE,VC965
6308,PTE,VC965
6309,PTP,VC965
6310,PTP,VC965
6311,PTP,VC965
6312,PTP,VC965
6313,PTC,VCD2F
6314,PTC,VC965
6315,PTE,VC965
6316,PTC,VCD2F
6317,PTP,VCD2F
6318,PTP,VC965
6319,PTP,VCB43
6320,PTP,VCD2F
6321,PTC,VCB43
6322,PTP,VC965
6323,PTP,VC965
6324,PTC,VCB43
6325,PTE,VC965
6326,PTC,VC965
6327,PTC,VCB43
6328,PTE,VC965
6329,PTC,VC965
6330,PTC,VC965
6331,PTE,VC965
6332,PTE,VC965
6333,PTP,VC965
6334,PTE,VCB43
6335,PTE,VCD2F
6336,PTE,VC965
6337,PTC,VCB43
6338,PTP,VCB43
6339,PTC,VC965
6340,PTP,VCB43
6341,PTE,VCD2F
6342,PTC,VC965
6343,PTE,VC965
6344,PTC,VC965
6345,PTE,VC965
6346,PTC,VC965
6347,PTC,VCB43
6348,PTC,VCB43
6349,PTP,VCB43
6350,PTP,VC965
6351,PTE,VCD2F
6352,PTC,VCB43
6353,PTP,VC965
6354,PTE,VC965
6355,PTP,VC965
6356,PTC,VC965
6357,PTE,VC965
6358,PTE,VC965
6359,PTE,VC965
6360,PTE,VC965
6361,PTP,VCB43
6362,PTC,VC965
6363,PTC,VC965
6364,PTP,VC965
6365,PTP,VC965
6366,PTE,VC965
6367,PTC,VCD2F
6368,PTP,VC965
6369,PTP,VC965
6370,PTP,VC965
6371,PTP,VC965
6372,PTE,VCD2F
6373,PTC,VC965
6374,PTC,VCB43
6375,PTP,VC965
6376,PTP,VC965
6377,PTP,VC965
6378,PTP,VC965
6379,PTC,VC965
6380,PTE,VC965
6381,PTC,VC965
6382,PTE,VC965
6383,PTP,VC965
6384,PTP,VC965
6385,PTC,VC965
6386,PTP,VC965
6387,PTP,VCB43
6388,PTC,VC965
6389,PTE,VCB43
6390,PTP,VCD2F
6391,PTP,VC965
6392,PTP,VC965
6393,PTC,VC965
6394,PTE,VCD2F
6395,PTP,VC965
6396,PTC,VCD2F
6397,PTP,VCD2F
6398,PTP,VC965
6399,PTP,VCB43
6400,PTC,VC965
6401,PTC,VCB43
6402,PTC,VC965
6403,PTP,VCB43
6404,PTC,VCB43
6405,PTP,VC965
6406,PTE,VCD2F
6407,PTC,VC965
6408,PTC,VC965
6409,PTC,VCD2F
6410,PTP,VC965
6411,PTP,VC965
6412,PTE,VCD2F
6413,PTE,VCB43
6414,PTP,VC965
6415,PTE,VC965
6416,PTE,VCB43
6417,PTE,VCD2F
6418,PTP,VC965
6419,PTC,VC965
6420,PTE,VC965
6421,PTP,VC965
6422,PTE,VC965
6423,PTE,VC965
6424,PTC,VC965
6425,PTE,VC965
6426,PTE,VC965
6427,PTP,VCD2F
6428,PTP,VCB43
6429,PTE,VCD2F
6430,PTP,VCB43
6431,PTC,VC965
6432,PTE,VCD2F
6433,PTP,VC965
6434,PTP,VC965
6435,PTP,VC965
6436,PTP,VCB43
6437,PTE,VCD2F
6438,PTP,VC965
6439,PTE,VCB43
6440,PTC,VC965
6441,PTE,VC965
6442,PTE,VCB43
6443,PTE,VC965
6444,PTE,VCD2F
6445,PTP,VC965
6446,PTC,VC965
6447,PTP,VC965
6448,PTE,VCB43
6449,PTC,VC965
6450,PTP,VC965
6451,PTP,VC965
6452,PTC,VC965
6453,PTE,VC965
6454,PTP,VC965
6455,PTP,VCD2F
6456,PTE,VC965
6457,PTC,VCB43
6458,PTP,VC965
6459,PTC,VC965
6460,PTE,VC965
6461,PTC,VC965
6462,PTP,VCD2F
6463,PTE,VC965
6464,PTP,VCD2F
6465,PTP,VCD2F
6466,PTE,VCB43
6467,PTE,VC965
6468,PTP,VC965
6469,PTP,VC965
6470,PTP,VC965
6471,PTP,VC965
6472,PTP,VC965
6473,PTP,VCB43
6474,PTC,VCB43
6475,PTE,VCB43
6476,PTP,VC965
6477,PTP,VC965
6478,PTC,VCB43
6479,PTE,VCB43
6480,PTC,VCB43
6481,PTP,VCB43
6482,PTP,VC965
6483,PTE,VC965
6484,PTE,VC965
6485,PTE,VC965
6486,PTE,VC965
6487,PTC,VC965
6488,PTE,VCB43
6489,PTC,VC965
6490,PTE,VC965
6491,PTP,VCB43
6492,PTP,VCD2F
6493,PTE,VCB43
6494,PTC,VC965
6495,PTP,VC965
6496,PTP,VCB43
6497,PTC,VC965
6498,PTC,VC965
6499,PTP,VC965
6500,PTC,VC965
6501,PTE,VCB43
6502,PTE,VC965
6503,PTP,VC965
6504,PTP,VC965
6505,PTC,VC965
6506,PTE,VC965
6507,PTE,VC965
6508,PTC,VC965
6509,PTC,VCD2F
6510,PTC,VC965
6511,PTP,VC965
6512,PTP,VC965
6513,PTP,VC965
6514,PTC,VC965
6515,PTC,VC965
6516,PTP,VC965
6517,PTE,VC965
6518,PTP,VCD2F
6519,PTC,VCD2F
6520,PTC,VCB43
6521,PTP,VCB43
6522,PTP,VCB43
6523,PTP,VC965
6524,PTC,VCB43
6525,PTE,VC965
6526,PTE,VC965
6527,PTC,VC965
6528,PTP,VCB43
6529,PTP,VC965
6530,PTE,VC965
6531,PTP,VC965
6532,PTC,VC965
6533,PTE,VCD2F
6534,PTP,VC965
6535,PTP,VC965
6536,PTE,VC965
6537,PTC,VC965
6538,PTP,VCD2F
6539,PTC,VCB43
6540,PTC,VC965
6541,PTC,VC965
6542,PTP,VCD2F
6543,PTE,VC965
6544,PTP,VCD2F
6545,PTE,VC965
6546,PTE,VCB43
6547,PTC,VC965
6548,PTC,VC965
6549,PTP,VCD2F
6550,PTC,VC965
6551,PTC,VC965
6552,PTP,VC965
6553,PTC,VCB43
6554,PTC,VC965
6555,PTP,VCB43
6556,PTC,VCB43
6557,PTP,VCD2F
6558,PTE,VCB43
6559,PTE,VCB43
6560,PTE,VCB43
6561,PTC,VCB43
6562,PTP,VC965
6563,PTP,VCB43
6564,PTC,VC965
6565,PTP,VCB43
6566,PTC,VCB43
6567,PTC,VC965
6568,PTE,VC965
6569,PTE,VCD2F
6570,PTC,VC965
6571,PTE,VCD2F
6572,PTP,VCB43
6573,PTC,VC965
6574,PTC,VCD2F
6575,PTC,VC965
6576,PTE,VCB43
6577,PTP,VC965
6578,PTE,VC965
6579,PTP,VCB43
6580,PTC,VCB43
6581,PTE,VC965
6582,PTC,VCB43
6583,PTC,VC965
6584,PTE,VC965
6585,PTC,VC965
6586,PTE,VCB43
6587,PTC,VC965
6588,PTE,VC965
6589,PTC,VC965
6590,PTP,VCB43
6591,PTE,VC965
6592,PTC,VCB43
6593,PTC,VC965
6594,PTP,VC965
6595,PTP,VC965
6596,PTC,VC965
6597,PTC,VC965
6598,PTE,VC965
6599,PTC,VC965
6600,PTC,VCD2F
6601,PTE,VC965
6602,PTP,VCD2F
6603,PTC,VCD2F
6604,PTP,VCB43
6605,PTE,VC965
6606,PTC,VCD2F
6607,PTE,VC965
6608,PTE,VCD2F
6609,PTE,VCD2F
6610,PTP,VC965
6611,PTE,VCB43
6612,PTC,VC965
6613,PTE,VC965
6614,PTE,VC965
6615,PTP,VC965
6616,PTP,VC965
6617,PTE,VC965
6618,PTP,VC965
6619,PTP,VC965
6620,PTC,VCB43
6621,PTC,VC965
6622,PTP,VCB43
6623,PTE,VCB43
6624,PTC,VC965
6625,PTE,VCD2F
6626,PTP,VC965
6627,PTE,VC965
6628,PTP,VC965
6629,PTE,VCB43
6630,PTC,VCB43
6631,PTE,VC965
6632,PTE,VC965
6633,PTC,VCD2F
6634,PTC,VC965
6635,PTE,VC965
6636,PTC,VC965
6637,PTE,VC965
6638,PTP,VC965
6639,PTP,VCB43
6640,PTP,VC965
6641,PTE,VC965
6642,PTE,VC965
6643,PTE,VC965
6644,PTP,VC965
6645,PTC,VCB43
6646,PTC,VCB43
6647,PTE,VC965
6648,PTC,VC965
6649,PTC,VCB43
6650,PTP,VCB43
6651,PTP,VC965
6652,PTP,VC965
6653,PTP,VC965
6654,PTP,VC965
6655,PTE,VC965
6656,PTP,VC965
6657,PTP,VCD2F
6658,PTC,VC965
6659,PTP,VC965
6660,PTE,VC965
6661,PTC,VC965
6662,PTP,VCB43
6663,PTE,VCD2F
6664,PTP,VCD2F
6665,PTC,VC965
6666,PTP,VC965
6667,PTC,VCD2F
6668,PTP,VC965
6669,PTP,VC965
6670,PTE,VC965
6671,PTC,VC965
6672,PTC,VC965
6673,PTP,VC965
6674,PTE,VC965
6675,PTP,VCD2F
6676,PTP,VC965
6677,PTE,VC965
6678,PTP,VC965
6679,PTP,VCB43
6680,PTC,VC965
6681,PTE,VCB43
6682,PTP,VCB43
6683,PTC,VCB43
6684,PTE,VC965
6685,PTE,VC965
6686,PTC,VCD2F
6687,PTE,VCB43
6688,PTE,VCD2F
6689,PTP,VC965
6690,PTP,VCB43
6691,PTC,VC965
6692,PTC,VC965
6693,PTE,VCD2F
6694,PTP,VCB43
6695,PTC,VC965
6696,PTP,VCB43
6697,PTE,VC965
6698,PTE,VC965
6699,PTC,VCB43
6700,PTE,VC965
6701,PTE,VC965
6702,PTC,VC965
6703,PTE,VCD2F
6704,PTC,VC965
6705,PTE,VCB43
6706,PTP,VC965
6707,PTE,VC965
6708,PTC,VC965
6709,PTE,VCB43
6710,PTP,VC965
6711,PTP,VC965
6712,PTC,VC965
6713,PTP,VC965
6714,PTE,VCD2F
6715,PTC,VC965
6716,PTP,VC965
6717,PTE,VC965
6718,PTC,VC965
6719,PTP,VC965
6720,PTP,VC965
6721,PTP,VC965
6722,PTE,VC965
6723,PTP,VCB43
6724,PTE,VC965
6725,PTC,VCB43
6726,PTP,VCD2F
6727,PTC,VC965
6728,PTC,VC965
6729,PTP,VCD2F
6730,PTE,VC965
6731,PTC,VC965
6732,PTC,VC965
6733,PTC,VCB43
6734,PTP,VC965
6735,PTP,VC965
6736,PTC,VCD2F
6737,PTP,VCB43
6738,PTC,VCB43
6739,PTP,VCB43
6740,PTE,VC965
6741,PTC,VC965
6742,PTE,VCD2F
6743,PTP,VC965
6744,PTC,VC965
6745,PTP,VC965
6746,PTP,VC965
6747,PTP,VC965
6748,PTP,VC965
6749,PTC,VCB43
6750,PTP,VC965
6751,PTE,VCB43
6752,PTP,VC965
6753,PTE,VCB43
6754,PTP,VCD2F
6755,PTC,VCB43
6756,PTP,VC965
6757,PTE,VCB43
6758,PTC,VC965
6759,PTE,VCB43
6760,PTP,VCB43
6761,PTC,VCB43
6762,PTC,VC965
6763,PTC,VCB43
6764,PTP,VCB43
6765,PTE,VC965
6766,PTP,VC965
6767,PTE,VC965
6768,PTP,VC965
6769,PTP,VC965
6770,PTP,VC965
6771,PTE,VC965
6772,PTE,VC965
6773,PTP,VC965
6774,PTE,VC965
6775,PTC,VC965
6776,PTE,VC965
6777,PTE,VC965
6778,PTP,VC965
6779,PTP,VC965
6780,PTC,VC965
6781,PTC,VCB43
6782,PTE,VCD2F
6783,PTE,VCB43
6784,PTC,VCB43
6785,PTP,VC965
6786,PTP,VC965
6787,PTP,VC965
6788,PTC,VCB43
6789,PTE,VC965
6790,PTP,VCD2F
6791,PTE,VC965
6792,PTP,VC965
6793,PTE,VCB43
6794,PTP,VC965
6795,PTE,VC965
6796,PTP,VCB43
6797,PTP,VCB43
6798,PTP,VC965
6799,PTE,VCB43
6800,PTP,VC965
6801,PTC,VC965
6802,PTC,VC965
6803,PTP,VC965
6804,PTP,VC965
6805,PTE,VCD2F
6806,PTP,VC965
6807,PTC,VCB43
6808,PTC,VC965
6809,PTC,VC965
6810,PTC,VCD2F
6811,PTC,VCB43
6812,PTE,VCB43
6813,PTC,VCB43
6814,PTE,VC965
6815,PTE,VC965
6816,PTE,VC965
6817,PTC,VCD2F
6818,PTC,VC965
6819,PTP,VC965
6820,PTP,VC965
6821,PTC,VCB43
6822,PTP,VCB43
6823,PTP,VC965
6824,PTE,VC965
6825,PTE,VCD2F
6826,PTE,VC965
6827,PTC,VC965
6828,PTC,VCB43
6829,PTE,VC965
6830,PTC,VCB43
6831,PTC,VC965
6832,PTP,VC965
6833,PTP,VC965
6834,PTE,VCD2F
6835,PTP,VCD2F
6836,PTP,VC965
6837,PTP,VCD2F
6838,PTE,VCD2F
6839,PTP,VC965
6840,PTE,VC965
6841,PTE,VC965
6842,PTC,VCB43
6843,PTP,VCB43
6844,PTC,VC965
6845,PTE,VC965
6846,PTC,VCB43
6847,PTC,VC965
6848,PTE,VC965
6849,PTE,VC965
6850,PTC,VCB43
6851,PTP,VC965
6852,PTC,VCB43
6853,PTC,VCD2F
6854,PTP,VC965
6855,PTP,VC965
6856,PTC,VC965
6857,PTP,VCD2F
6858,PTC,VCB43
6859,PTE,VC965
6860,PTP,VCD2F
6861,PTC,VC965
6862,PTP,VC965
6863,PTE,VCB43
6864,PTP,VC965
6865,PTC,VC965
6866,PTE,VCD2F
6867,PTC,VC965
6868,PTP,VCB43
6869,PTP,VCB43
6870,PTP,VC965
6871,PTC,VC965
6872,PTP,VC965
6873,PTP,VC965
6874,PTC,VCB43
6875,PTC,VC965
6876,PTE,VCB43
6877,PTE,VCB43
6878,PTE,VCB43
6879,PTE,VC965
6880,PTP,VCB43
6881,PTC,VC965
6882,PTC,VC965
6883,PTC,VC965
6884,PTP,VC965
6885,PTE,VC965
6886,PTE,VC965
6887,PTP,VC965
6888,PTE,VCB43
6889,PTP,VC965
6890,PTE,VC965
6891,PTE,VC965
6892,PTC,VCB43
6893,PTC,VC965
6894,PTE,VC965
6895,PTP,VCB43
6896,PTE,VC965
6897,PTC,VC965
6898,PTE,VC965
6899,PTP,VC965
6900,PTE,VC965
6901,PTE,VC965
6902,PTP,VC965
6903,PTP,VCB43
6904,PTE,VCB43
6905,PTE,VCB43
6906,PTE,VCD2F
6907,PTC,VCB43
6908,PTE,VC965
6909,PTC,VC965
6910,PTE,VC965
6911,PTC,VC965
6912,PTE,VCB43
6913,PTC,VC965
6914,PTP,VCB43
6915,PTC,VC965
6916,PTE,VC965
6917,PTC,VC965
6918,PTC,VCB43
6919,PTE,VCD2F
6920,PTC,VC965
6921,PTC,VC965
6922,PTE,VCD2F
6923,PTP,VC965
6924,PTP,VC965
6925,PTP,VC965
6926,PTE,VC965
6927,PTP,VC965
6928,PTC,VCB43
6929,PTP,VCB43
6930,PTC,VC965
6931,PTE,VC965
6932,PTP,VC965
6933,PTE,VC965
6934,PTC,VC965
6935,PTP,VCB43
6936,PTP,VCB43
6937,PTC,VC965
6938,PTC,VC965
6939,PTE,VC965
6940,PTC,VC965
6941,PTE,VCB43
6942,PTC,VC965
6943,PTE,VC965
6944,PTP,VC965
6945,PTC,VC965
6946,PTC,VC965
6947,PTE,VC965
6948,PTP,VCD2F
6949,PTP,VC965
6950,PTE,VC965
6951,PTE,VC965
6952,PTC,VCB43
6953,PTP,VC965
6954,PTP,VCD2F
6955,PTP,VCB43
6956,PTE,VC965
6957,PTP,VC965
6958,PTP,VC965
6959,PTE,VCD2F
6960,PTC,VC965
6961,PTP,VCD2F
6962,PTC,VC965
6963,PTE,VC965
6964,PTE,VC965
6965,PTP,VC965
6966,PTE,VC965
6967,PTP,VC965
6968,PTC,VC965
6969,PTE,VC965
6970,PTP,VCB43
6971,PTE,VC965
6972,PTE,VC965
6973,PTE,VCB43
6974,PTP,VCD2F
6975,PTP,VCB43
6976,PTE,VC965
6977,PTE,VC965
6978,PTE,VCB43
6979,PTP,VC965
6980,PTE,VCB43
6981,PTP,VCB43
6982,PTC,VC965
6983,PTE,VC965
6984,PTP,VC965
6985,PTC,VC965
6986,PTC,VC965
6987,PTC,VC965
6988,PTP,VC965
6989,PTC,VCB43
6990,PTP,VC965
6991,PTE,VCB43
6992,PTE,VC965
6993,PTE,VC965
6994,PTP,VC965
6995,PTC,VCB43
6996,PTE,VCB43
6997,PTC,VC965
6998,PTE,VC965
6999,PTE,VCB43
7000,PTP,VCD2F
7001,PTC,VC965
7002,PTE,VCB43
7003,PTE,VCB43
7004,PTP,VC965
7005,PTE,VC965
7006,PTE,VCD2F
7007,PTE,VC965
7008,PTE,VC965
7009,PTC,VCB43
7010,PTC,VCB43
7011,PTE,VC965
7012,PTC,VCB43
7013,PTE,VC965
7014,PTE,VC965
7015,PTE,VC965
7016,PTP,VC965
7017,PTP,VCD2F
7018,PTE,VCB43
7019,PTE,VC965
7020,PTE,VC965
7021,PTC,VC965
7022,PTE,VCB43
7023,PTE,VCB43
7024,PTP,VCB43
7025,PTE,VCB43
7026,PTE,VCB43
7027,PTP,VC965
7028,PTP,VC965
7029,PTP,VC965
7030,PTE,VC965
7031,PTE,VC965
7032,PTC,VCB43
7033,PTC,VC965
7034,PTE,VC965
7035,PTP,VC965
7036,PTE,VCB43
7037,PTP,VCD2F
7038,PTC,VC965
7039,PTP,VC965
7040,PTE,VC965
7041,PTP,VC965
7042,PTP,VC965
7043,PTC,VC965
7044,PTP,VC965
7045,PTE,VC965
7046,PTC,VC965
7047,PTE,VC965
7048,PTP,VCD2F
7049,PTP,VC965
7050,PTE,VC965
7051,PTP,VC965
7052,PTE,VCD2F
7053,PTC,VC965
7054,PTC,VC965
7055,PTP,VC965
7056,PTP,VC965
7057,PTC,VCB43
7058,PTE,VC965
7059,PTE,VCB43
7060,PTE,VCB43
7061,PTE,VC965
7062,PTC,VC965
7063,PTE,VC965
7064,PTC,VCB43
7065,PTC,VC965
7066,PTC,VC965
7067,PTE,VCB43
7068,PTP,VC965
7069,PTC,VCD2F
7070,PTE,VC965
7071,PTE,VCB43
7072,PTP,VC965
7073,PTC,VCB43
7074,PTP,VC965
7075,PTP,VCB43
7076,PTC,VC965
7077,PTC,VC965
7078,PTC,VC965
7079,PTE,VC965
7080,PTC,VCD2F
7081,PTC,VC965
7082,PTC,VC965
7083,PTE,VC965
7084,PTC,VCB43
7085,PTP,VC965
7086,PTC,VC965
7087,PTE,VC965
7088,PTE,VCD2F
7089,PTE,VCD2F
7090,PTC,VC965
7091,PTC,VCB43
7092,PTE,VC965
7093,PTP,VC965
7094,PTE,VC965
7095,PTP,VC965
7096,PTE,VCD2F
7097,PTC,VC965
7098,PTP,VC965
7099,PTP,VC965
7100,PTC,VCD2F
7101,PTE,VCB43
7102,PTP,VC965
7103,PTP,VCD2F
7104,PTP,VCB43
7105,PTE,VC965
7106,PTP,VC965
7107,PTC,VCB43
7108,PTC,VCB43
7109,PTE,VC965
7110,PTP,VCB43
7111,PTP,VCB43
7112,PTC,VCB43
7113,PTP,VCB43
7114,PTC,VC965
7115,PTE,VCD2F
7116,PTC,VC965
7117,PTC,VCB43
7118,PTE,VC965
7119,PTP,VCB43
7120,PTP,VC965
7121,PTE,VC965
7122,PTP,VC965
7123,PTE,VC965
7124,PTC,VC965
7125,PTC,VC965
7126,PTC,VC965
7127,PTP,VCD2F
7128,PTP,VC965
7129,PTE,VC965
7130,PTC,VC965
7131,PTP,VC965
7132,PTC,VC965
7133,PTC,VCB43
7134,PTE,VC965
7135,PTE,VC965
7136,PTE,VC965
7137,PTC,VC965
7138,PTE,VC965
7139,PTP,VCB43
7140,PTP,VC965
7141,PTE,VC965
7142,PTC,VC965
7143,PTC,VC965
7144,PTC,VCB43
7145,PTC,VCB43
7146,PTC,VC965
7147,PTE,VC965
7148,PTC,VCB43
7149,PTC,VC965
7150,PTC,VC965
7151,PTE,VC965
7152,PTC,VC965
7153,PTE,VCD2F
7154,PTP,VC965
7155,PTP,VC965
7156,PTC,VCD2F
7157,PTE,VCB43
7158,PTC,VC965
7159,PTC,VC965
7160,PTE,VC965
7161,PTC,VC965
7162,PTE,VC965
7163,PTP,VCB43
7164,PTC,VC965
7165,PTP,VCB43
7166,PTE,VCD2F
7167,PTE,VC965
7168,PTP,VC965
7169,PTP,VC965
7170,PTC,VCB43
7171,PTP,VCB43
7172,PTE,VC965
7173,PTE,VCB43
7174,PTC,VC965
7175,PTC,VC965
7176,PTC,VC965
7177,PTP,VC965
7178,PTC,VC965
7179,PTP,VC965
7180,PTC,VC965
7181,PTP,VCB43
7182,PTC,VCB43
7183,PTP,VC965
7184,PTE,VCD2F
7185,PTE,VC965
7186,PTE,VCB43
7187,PTP,VCB43
7188,PTC,VCB43
7189,PTE,VCD2F
7190,PTE,VC965
7191,PTP,VC965
7192,PTP,VCB43
7193,PTE,VC965
7194,PTC,VC965
7195,PTE,VC965
7196,PTP,VCB43
7197,PTC,VC965
7198,PTE,VCB43
7199,PTC,VC965
7200,PTE,VC965
7201,PTC,VCB43
7202,PTC,VC965
7203,PTE,VCD2F
7204,PTC,VC965
7205,PTP,VCD2F
7206,PTP,VCD2F
7207,PTP,VCB43
7208,PTC,VC965
7209,PTC,VC965
7210,PTC,VC965
7211,PTC,VC965
7212,PTP,VCB43
7213,PTC,VCD2F
7214,PTP,VCB43
7215,PTP,VCB43
7216,PTC,VC965
7217,PTP,VC965
7218,PTC,VC965
7219,PTE,VC965
7220,PTP,VC965
7221,PTC,VCB43
7222,PTE,VC965
7223,PTE,VCD2F
7224,PTC,VC965
7225,PTP,VC965
7226,PTE,VC965
7227,PTC,VC965
7228,PTC,VCB43
7229,PTP,VC965
7230,PTP,VC965
7231,PTE,VC965
7232,PTE,VC965
7233,PTP,VCB43
7234,PTP,VC965
7235,PTP,VCB43
7236,PTE,VCB43
7237,PTE,VC965
7238,PTP,VC965
7239,PTC,VC965
7240,PTC,VCB43
7241,PTP,VC965
7242,PTC,VC965
7243,PTE,VCB43
7244,PTP,VC965
7245,PTE,VCB43
7246,PTC,VC965
7247,PTE,VCB43
7248,PTC,VCD2F
7249,PTE,VCB43
7250,PTE,VC965
7251,PTP,VC965
7252,PTP,VC965
7253,PTC,VC965
7254,PTC,VC965
7255,PTE,VC965
7256,PTE,VCB43
7257,PTE,VC965
7258,PTP,VCD2F
7259,PTE,VC965
7260,PTC,VC965
7261,PTP,VC965
7262,PTP,VC965
7263,PTP,VCB43
7264,PTE,VC965
7265,PTC,VC965
7266,PTC,VC965
7267,PTC,VCB43
7268,PTP,VC965
7269,PTP,VC965
7270,PTE,VCD2F
7271,PTP,VC965
7272,PTP,VC965
7273,PTC,VC965
7274,PTP,VCB43
7275,PTC,VCD2F
7276,PTE,VC965
7277,PTP,VC965
7278,PTE,VC965
7279,PTE,VC965
7280,PTC,VC965
7281,PTC,VC965
7282,PTE,VC965
7283,PTC,VCD2F
7284,PTE,VC965
7285,PTP,VC965
7286,PTC,VCB43
7287,PTE,VCB43
7288,PTP,VC965
7289,PTE,VC965
7290,PTE,VCD2F
7291,PTC,VC965
7292,PTP,VC965
7293,PTE,VCD2F
7294,PTE,VC965
7295,PTP,VC965
7296,PTE,VCD2F
7297,PTC,VCD2F
7298,PTC,VC965
7299,PTE,VC965
7300,PTE,VC965
7301,PTC,VCB43
7302,PTP,VC965
7303,PTP,VCD2F
7304,PTP,VCB43
7305,PTE,VCD2F
7306,PTC,VC965
7307,PTE,VCD2F
7308,PTP,VC965
7309,PTE,VCB43
7310,PTE,VCB43
7311,PTP,VC965
7312,PTP,VCB43
7313,PTC,VC965
7314,PTC,VCB43
7315,PTC,VCB43
7316,PTC,VC965
7317,PTE,VC965
7318,PTP,VC965
7319,PTP,VC965
7320,PTE,VC965
7321,PTP,VC965
7322,PTE,VC965
7323,PTP,VC965
7324,PTP,VC965
7325,PTP,VC965
7326,PTP,VCD2F
7327,PTP,VC965
7328,PTE,VCB43
7329,PTC,VC965
7330,PTC,VC965
7331,PTP,VC965
7332,PTC,VC965
7333,PTE,VC965
7334,PTP,VC965
7335,PTE,VCB43
7336,PTE,VCB43
7337,PTE,VCB43
7338,PTE,VCD2F
7339,PTP,VCB43
7340,PTC,VC965
7341,PTP,VCD2F
7342,PTP,VC965
7343,PTP,VCB43
7344,PTP,VCB43
7345,PTC,VCB43
7346,PTE,VC965
7347,PTE,VC965
7348,PTE,VC965
7349,PTE,VCD2F
7350,PTE,VC965
7351,PTP,VC965
7352,PTC,VC965
7353,PTE,VC965
7354,PTP,VC965
7355,PTE,VC965
7356,PTC,VCB43
7357,PTP,VC965
7358,PTE,VCB43
7359,PTE,VC965
7360,PTP,VC965
7361,PTC,VC965
7362,PTC,VCB43
7363,PTC,VC965
7364,PTE,VC965
7365,PTP,VC965
7366,PTE,VC965
7367,PTC,VC965
7368,PTC,VCB43
7369,PTC,VC965
7370,PTE,VC965
7371,PTP,VCD2F
7372,PTC,VCB43
7373,PTC,VC965
7374,PTC,VCB43
7375,PTE,VCD2F
7376,PTC,VC965
7377,PTC,VCB43
7378,PTP,VC965
7379,PTP,VC965
7380,PTC,VC965
7381,PTP,VC965
7382,PTE,VC965
7383,PTC,VC965
7384,PTC,VC965
7385,PTE,VC965
7386,PTP,VCD2F
7387,PTP,VC965
7388,PTE,VC965
7389,PTE,VC965
7390,PTC,VCB43
7391,PTE,VCD2F
7392,PTC,VC965
7393,PTE,VC965
7394,PTE,VC965
7395,PTE,VCD2F
